x,y,vx,vy,theta,dtheta,bw,bh,timestep
-2.149143938368069939e-06,-2.333335685729980469e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,5.900000000000000000e+01
-2.185570110668777488e-06,-2.250002288818359375e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+01
-2.221996282969485037e-06,-2.166668891906738281e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,6.100000000000000000e+01
-2.258422455270192586e-06,-2.083335494995117188e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,6.200000000000000000e+01
-2.294848627570900135e-06,-2.000002098083496094e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,6.300000000000000000e+01
-2.331274799871607684e-06,-1.916668701171875000e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,6.400000000000000000e+01
-2.367700972172315232e-06,-1.833335304260253906e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,6.500000000000000000e+01
-2.404127144473022781e-06,-1.750001907348632812e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,6.600000000000000000e+01
-2.440553316773730330e-06,-1.666668510437011719e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,6.700000000000000000e+01
-2.476979489074437879e-06,-1.583335208892822266e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,6.800000000000000000e+01
-2.513405661375145428e-06,-1.500001907348632812e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,6.900000000000000000e+01
-2.549831833675852977e-06,-1.416668605804443359e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+01
